"segment","mean_speed","mean_step","mean_turning","median_speed","median_turning","n","behavior"
1324,0.595122159171217,105.613468390841,0.844442481514623,0,0.0170216430479631,33,"resting"
1325,8.09695395512333,485.8172373074,1.184521376364,7.3558458235179,1.6200042841673,7,"unknown"
1326,2.3926113048814,319.643529130354,1.65085622458651,1.54063133585894,1.65143955565049,13,"unknown"
1327,8.40345268824998,504.207161294999,1.70275288557316,9.98554305265733,1.70514438432145,3,"traveling"
1328,2.21854001715235,212.432545195999,2.73441949594314,0.951054816776541,3.14159265358979,52,"unknown"
1329,0.22453797376856,29.9802665920961,0.174722511931793,0,0,30,"resting"
1330,5.27338234895164,963.872064840313,0.365538776940378,5.48127838660141,0.00886632974134094,15,"resting"
1331,17.5959751690267,1055.7585101416,3.07535660309698,17.5959751690267,3.07535660309698,1,"traveling"
1332,5.61299257932991,1010.33866427938,3.06343149843411,5.61299257932991,3.06343149843411,1,"unknown"
1333,17.5959751690267,1055.7585101416,3.06343149843411,17.5959751690267,3.06343149843411,1,"traveling"
1334,5.64416546164063,1015.94978309531,1.19988416072277,5.62252236157172,0.551492904836257,3,"unknown"
1335,18.9017762252353,1134.10657351412,3.13459095288068,18.9017762252353,3.13459095288068,1,"traveling"
1336,2.76773757887364,498.192764197254,2.9593357523669,2.76773757887364,2.9593357523669,1,"unknown"
1337,18.9428955122357,1136.57373073414,2.96198494088281,18.9428955122357,2.96198494088281,1,"traveling"
1338,2.78992188857372,502.185939943269,3.05651258945344,2.78992188857372,3.05651258945344,1,"unknown"
1339,18.8159315196287,1128.95589117772,3.03257839199882,18.8159315196287,3.03257839199882,1,"traveling"
1340,2.74220567473646,493.597021452562,3.10042872433857,2.74220567473646,3.10042872433857,1,"unknown"
1341,18.8388930575604,1130.33358345362,3.09814405837607,18.8388930575604,3.09814405837607,1,"traveling"
1342,2.75055181486013,495.099326674823,3.09730782425999,2.75055181486013,3.09730782425999,1,"unknown"
1343,18.8636069394723,1131.81641636834,3.09773092572558,18.8636069394723,3.09773092572558,1,"traveling"
1344,2.70036116373723,565.760379838989,1.54500576442152,2.70036116373723,1.54500576442152,2,"unknown"
1345,18.8416722950006,1130.50033770003,3.09333630391701,18.8416722950006,3.09333630391701,1,"traveling"
1346,4.22903578175436,379.357495326845,1.32220642772586,2.72919742226631,0.535872719707982,3,"unknown"
1347,18.7946151051449,1127.67690630869,3.09034912020014,18.7946151051449,3.09034912020014,1,"traveling"
1348,2.72854035520307,491.137263936553,3.09111595560044,2.72854035520307,3.09111595560044,1,"unknown"
1349,18.7929666835517,1127.5780010131,3.09077700569466,18.7929666835517,3.09077700569466,1,"traveling"
1350,2.72709248681127,490.876647626028,3.09535522586578,2.72709248681127,3.09535522586578,1,"unknown"
1351,18.790483248867,1127.42899493202,3.09335249834305,18.790483248867,3.09335249834305,1,"traveling"
1352,2.74564585596267,494.216254073281,3.09828250601753,2.74564585596267,3.09828250601753,1,"unknown"
1353,18.8479748673144,1130.87849203887,3.09627265603921,18.8479748673144,3.09627265603921,1,"traveling"
1354,3.40693350465583,613.24803083805,2.10580563307207,3.40693350465583,2.10580563307207,1,"unknown"
1355,18.2925589809958,1097.55353885975,2.63063426741374,18.2925589809958,2.63063426741374,1,"traveling"
1356,3.40693350465583,613.24803083805,2.63063426741374,3.40693350465583,2.63063426741374,1,"unknown"
1357,18.2925589809958,1097.55353885975,2.63063426741374,18.2925589809958,2.63063426741374,1,"traveling"
1358,5.66968597609829,1020.54347569769,3.07960347555763,5.66968597609829,3.07960347555763,1,"unknown"
1359,18.2925589809958,1097.55353885975,3.07960347555763,18.2925589809958,3.07960347555763,1,"traveling"
1360,5.68036716729835,1022.4660901137,3.08108628521418,5.68036716729835,3.08108628521418,1,"unknown"
1361,18.2925589809958,1097.55353885975,3.08108628521418,18.2925589809958,3.08108628521418,1,"traveling"
1362,5.66666845875507,1020.00032257591,3.08067152843311,5.66666845875507,3.08067152843311,1,"unknown"
1363,18.2925589809958,1097.55353885975,3.08067152843311,18.2925589809958,3.08067152843311,1,"traveling"
1364,5.66509994147931,1019.71798946628,3.08102444484803,5.66509994147931,3.08102444484803,1,"unknown"
1365,18.2925589809958,1097.55353885975,3.08102444484803,18.2925589809958,3.08102444484803,1,"traveling"
1366,5.6484486872362,1016.72076370252,3.08116867138015,5.6484486872362,3.08116867138015,1,"unknown"
1367,18.2925589809958,1097.55353885975,3.08116867138015,18.2925589809958,3.08116867138015,1,"traveling"
1368,5.64071467762964,1015.32864197333,3.08121153428586,5.64071467762964,3.08121153428586,1,"unknown"
1369,18.2925589809958,1097.55353885975,3.08121153428586,18.2925589809958,3.08121153428586,1,"traveling"
1370,5.65445148438838,1017.80126718991,3.07692177657531,5.65445148438838,3.07692177657531,1,"unknown"
1371,18.2925589809958,1097.55353885975,3.07692177657531,18.2925589809958,3.07692177657531,1,"traveling"
1372,3.01499445541228,542.699001974211,2.43194524799413,3.01499445541228,2.43194524799413,1,"unknown"
1373,18.2925589809958,1097.55353885975,2.43194524799413,18.2925589809958,2.43194524799413,1,"traveling"
1374,5.65132593807594,1017.23866885367,3.07814757641671,5.65132593807594,3.07814757641671,1,"unknown"
1375,18.2925589809958,1097.55353885975,3.07814757641671,18.2925589809958,3.07814757641671,1,"traveling"
